timestamp,protocol,length,src_ip,dst_ip
2025-08-03 11:52:37.175289,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.175289,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.175289,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.175289,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.186081,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.186081,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.186081,MDNS,126,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.186081,MDNS,98,192.168.57.30,224.0.0.251
2025-08-03 11:52:37.186081,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.186081,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.186081,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.186081,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.186081,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.202624,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.202624,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.202624,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.202624,QUIC,66,216.58.203.46,192.168.58.149
2025-08-03 11:52:37.202624,QUIC,67,216.58.203.46,192.168.58.149
2025-08-03 11:52:37.202624,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.202624,DATA,125,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.202624,ARP,60,N/A,N/A
2025-08-03 11:52:37.202624,ARP,60,N/A,N/A
2025-08-03 11:52:37.202624,ARP,60,N/A,N/A
2025-08-03 11:52:37.202624,DATA,97,192.168.53.236,255.255.255.255
2025-08-03 11:52:37.230837,ARP,60,N/A,N/A
2025-08-03 11:52:37.230837,ARP,60,N/A,N/A
2025-08-03 11:52:37.440265,DATA,812,192.168.49.132,255.255.255.255
2025-08-03 11:52:37.440265,DATA,812,192.168.63.211,255.255.255.255
2025-08-03 11:52:37.440265,ARP,60,N/A,N/A
2025-08-03 11:52:37.440265,ARP,60,N/A,N/A
2025-08-03 11:52:37.440265,ARP,60,N/A,N/A
2025-08-03 11:52:37.440265,ARP,60,N/A,N/A
2025-08-03 11:52:37.440265,ARP,60,N/A,N/A
2025-08-03 11:52:37.440265,DATA,367,N/A,N/A
2025-08-03 11:52:37.440265,DATA,387,192.168.62.59,192.168.63.255
2025-08-03 11:52:37.440265,MDNS,85,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.440265,MDNS,253,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.440265,MDNS,103,192.168.49.207,224.0.0.251
2025-08-03 11:52:37.444275,ARP,60,N/A,N/A
2025-08-03 11:52:37.444275,MDNS,105,N/A,N/A
2025-08-03 11:52:37.444275,MDNS,273,N/A,N/A
2025-08-03 11:52:37.444275,MDNS,123,N/A,N/A
2025-08-03 11:52:37.543998,ARP,60,N/A,N/A
2025-08-03 11:52:37.543998,MDNS,108,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.543998,MDNS,108,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.543998,MDNS,108,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.543998,MDNS,108,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.543998,MDNS,135,192.168.63.24,224.0.0.251
2025-08-03 11:52:37.543998,MDNS,98,192.168.48.71,224.0.0.251
2025-08-03 11:52:37.543998,MDNS,108,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.543998,MDNS,118,N/A,N/A
2025-08-03 11:52:37.543998,MDNS,128,N/A,N/A
2025-08-03 11:52:37.543998,SSDP,212,192.168.50.47,239.255.255.250
2025-08-03 11:52:37.639729,DATA,813,192.168.62.174,255.255.255.255
2025-08-03 11:52:37.639729,DATA,869,192.168.61.100,255.255.255.255
2025-08-03 11:52:37.639729,MDNS,70,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.650384,MDNS,70,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.650384,MDNS,70,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.650384,MDNS,70,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.650384,MDNS,70,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.650384,ARP,60,N/A,N/A
2025-08-03 11:52:37.650384,ARP,60,N/A,N/A
2025-08-03 11:52:37.650384,ARP,60,N/A,N/A
2025-08-03 11:52:37.650384,ARP,60,N/A,N/A
2025-08-03 11:52:37.650384,MDNS,70,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.650384,MDNS,70,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.650384,MDNS,70,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.650384,MDNS,70,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.650384,MDNS,70,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.650384,ARP,60,N/A,N/A
2025-08-03 11:52:37.650384,DATA,60,192.168.61.115,255.255.255.255
2025-08-03 11:52:37.650384,ARP,60,N/A,N/A
2025-08-03 11:52:37.650384,MDNS,100,N/A,N/A
2025-08-03 11:52:37.650384,MDNS,112,N/A,N/A
2025-08-03 11:52:37.650384,MDNS,100,N/A,N/A
2025-08-03 11:52:37.650384,MDNS,112,N/A,N/A
2025-08-03 11:52:37.650384,MDNS,100,N/A,N/A
2025-08-03 11:52:37.650384,MDNS,112,N/A,N/A
2025-08-03 11:52:37.650384,MDNS,100,N/A,N/A
2025-08-03 11:52:37.653542,MDNS,112,N/A,N/A
2025-08-03 11:52:37.653542,MDNS,112,N/A,N/A
2025-08-03 11:52:37.653542,MDNS,100,N/A,N/A
2025-08-03 11:52:37.748940,MDNS,80,192.168.49.183,224.0.0.251
2025-08-03 11:52:37.748940,MDNS,92,192.168.49.183,224.0.0.251
2025-08-03 11:52:37.748940,MDNS,80,192.168.49.183,224.0.0.251
2025-08-03 11:52:37.748940,MDNS,92,192.168.49.183,224.0.0.251
2025-08-03 11:52:37.748940,MDNS,80,192.168.49.183,224.0.0.251
2025-08-03 11:52:37.748940,MDNS,92,192.168.49.183,224.0.0.251
2025-08-03 11:52:37.748940,MDNS,80,192.168.49.183,224.0.0.251
2025-08-03 11:52:37.748940,MDNS,92,192.168.49.183,224.0.0.251
2025-08-03 11:52:37.748940,MDNS,92,192.168.49.183,224.0.0.251
2025-08-03 11:52:37.748940,MDNS,80,192.168.49.183,224.0.0.251
2025-08-03 11:52:37.748940,MDNS,98,192.168.48.71,224.0.0.251
2025-08-03 11:52:37.748940,ARP,60,N/A,N/A
2025-08-03 11:52:37.748940,MDNS,186,192.168.49.183,224.0.0.251
2025-08-03 11:52:37.748940,MDNS,206,N/A,N/A
2025-08-03 11:52:37.849003,ARP,60,N/A,N/A
2025-08-03 11:52:37.849003,ARP,60,N/A,N/A
2025-08-03 11:52:37.849003,ARP,60,N/A,N/A
2025-08-03 11:52:37.849003,ARP,60,N/A,N/A
2025-08-03 11:52:37.849003,MDNS,93,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.849003,MDNS,93,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.849003,MDNS,113,N/A,N/A
2025-08-03 11:52:37.849003,MDNS,113,N/A,N/A
2025-08-03 11:52:37.952003,DATA,812,192.168.61.247,255.255.255.255
2025-08-03 11:52:37.952003,MDNS,93,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.952003,MDNS,93,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.952003,MDNS,93,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.952003,DATA,594,192.168.51.208,192.168.63.255
2025-08-03 11:52:37.952003,ARP,60,N/A,N/A
2025-08-03 11:52:37.952003,ARP,60,N/A,N/A
2025-08-03 11:52:37.952003,MDNS,98,192.168.48.71,224.0.0.251
2025-08-03 11:52:37.952003,DATA,367,N/A,N/A
2025-08-03 11:52:37.952003,DATA,387,192.168.60.233,192.168.63.255
2025-08-03 11:52:38.025426,MDNS,82,192.168.58.149,224.0.0.251
2025-08-03 11:52:38.025913,MDNS,102,N/A,N/A
2025-08-03 11:52:38.026228,MDNS,82,192.168.58.149,224.0.0.251
2025-08-03 11:52:38.026535,MDNS,102,N/A,N/A
2025-08-03 11:52:38.058057,DATA,826,192.168.49.150,255.255.255.255
2025-08-03 11:52:38.058057,DATA,812,192.168.61.222,255.255.255.255
2025-08-03 11:52:38.058057,MDNS,245,192.168.48.216,224.0.0.251
2025-08-03 11:52:38.058057,ARP,60,N/A,N/A
2025-08-03 11:52:38.058057,DATA,367,N/A,N/A
2025-08-03 11:52:38.058057,ARP,60,N/A,N/A
2025-08-03 11:52:38.058057,MDNS,602,192.168.49.207,224.0.0.251
2025-08-03 11:52:38.058057,DATA,60,N/A,N/A
2025-08-03 11:52:38.058057,ARP,60,N/A,N/A
2025-08-03 11:52:38.153950,MDNS,119,192.168.61.86,224.0.0.251
2025-08-03 11:52:38.153950,DATA,387,192.168.53.250,192.168.63.255
2025-08-03 11:52:38.153950,MDNS,103,192.168.60.120,224.0.0.251
2025-08-03 11:52:38.153950,ARP,60,N/A,N/A
2025-08-03 11:52:38.153950,DATA,387,192.168.61.88,192.168.63.255
2025-08-03 11:52:38.262345,ARP,60,N/A,N/A
2025-08-03 11:52:38.262345,ARP,60,N/A,N/A
2025-08-03 11:52:38.262345,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.262345,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.262345,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.262345,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.262345,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.262345,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.262345,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.262345,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.262345,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.262345,MDNS,133,N/A,N/A
2025-08-03 11:52:38.262345,MDNS,121,N/A,N/A
2025-08-03 11:52:38.262345,MDNS,133,N/A,N/A
2025-08-03 11:52:38.262345,MDNS,121,N/A,N/A
2025-08-03 11:52:38.262345,MDNS,121,N/A,N/A
2025-08-03 11:52:38.262345,MDNS,121,N/A,N/A
2025-08-03 11:52:38.262345,MDNS,121,N/A,N/A
2025-08-03 11:52:38.262345,MDNS,121,N/A,N/A
2025-08-03 11:52:38.262345,MDNS,121,N/A,N/A
2025-08-03 11:52:38.262345,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.262345,MDNS,121,N/A,N/A
2025-08-03 11:52:38.360026,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.360026,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.360026,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.360026,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.360026,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.360026,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.360026,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.360026,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.360026,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.360026,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.360026,ARP,60,N/A,N/A
2025-08-03 11:52:38.360026,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.360026,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.370538,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.370538,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.370538,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.370538,ARP,60,N/A,N/A
2025-08-03 11:52:38.370538,ARP,60,N/A,N/A
2025-08-03 11:52:38.370538,ARP,60,N/A,N/A
2025-08-03 11:52:38.370538,ARP,60,N/A,N/A
2025-08-03 11:52:38.370538,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.370538,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.370538,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.370538,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.370538,DATA,387,192.168.55.247,192.168.63.255
2025-08-03 11:52:38.370538,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.370538,MDNS,133,N/A,N/A
2025-08-03 11:52:38.370538,SSDP,167,192.168.60.64,239.255.255.250
2025-08-03 11:52:38.370538,MDNS,129,N/A,N/A
2025-08-03 11:52:38.370538,MDNS,129,N/A,N/A
2025-08-03 11:52:38.370538,MDNS,129,N/A,N/A
2025-08-03 11:52:38.370538,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.370538,MDNS,129,N/A,N/A
2025-08-03 11:52:38.370538,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.370538,MDNS,129,N/A,N/A
2025-08-03 11:52:38.376217,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.376217,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.376217,MDNS,129,N/A,N/A
2025-08-03 11:52:38.376217,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.376217,MDNS,129,N/A,N/A
2025-08-03 11:52:38.376217,MDNS,129,N/A,N/A
2025-08-03 11:52:38.376217,MDNS,129,N/A,N/A
2025-08-03 11:52:38.376217,MDNS,129,N/A,N/A
2025-08-03 11:52:38.467885,DATA,904,192.168.49.94,255.255.255.255
2025-08-03 11:52:38.467885,DATA,812,192.168.52.242,255.255.255.255
2025-08-03 11:52:38.467885,DATA,812,192.168.61.252,255.255.255.255
2025-08-03 11:52:38.467885,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.467885,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.467885,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.467885,MDNS,103,192.168.49.207,224.0.0.251
2025-08-03 11:52:38.467885,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.467885,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.467885,ARP,60,N/A,N/A
2025-08-03 11:52:38.467885,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.467885,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.467885,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.467885,ARP,60,N/A,N/A
2025-08-03 11:52:38.467885,ARP,60,N/A,N/A
2025-08-03 11:52:38.467885,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.467885,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.467885,MDNS,133,N/A,N/A
2025-08-03 11:52:38.467885,MDNS,133,N/A,N/A
2025-08-03 11:52:38.467885,DATA,594,192.168.52.250,192.168.63.255
2025-08-03 11:52:38.467885,MDNS,133,N/A,N/A
2025-08-03 11:52:38.467885,MDNS,133,N/A,N/A
2025-08-03 11:52:38.467885,MDNS,133,N/A,N/A
2025-08-03 11:52:38.560700,DATA,811,192.168.50.88,255.255.255.255
2025-08-03 11:52:38.560700,DATA,68,N/A,N/A
2025-08-03 11:52:38.560700,ARP,60,N/A,N/A
2025-08-03 11:52:38.567039,DATA,62,192.168.63.8,192.168.63.255
2025-08-03 11:52:38.567039,DATA,387,192.168.56.219,192.168.63.255
2025-08-03 11:52:38.667372,DATA,812,192.168.61.249,255.255.255.255
2025-08-03 11:52:38.667372,MDNS,103,192.168.51.24,224.0.0.251
2025-08-03 11:52:38.667372,ARP,60,N/A,N/A
2025-08-03 11:52:38.667372,ARP,60,N/A,N/A
2025-08-03 11:52:38.667372,ARP,60,N/A,N/A
2025-08-03 11:52:38.667372,ARP,60,N/A,N/A
2025-08-03 11:52:38.667372,DATA,387,192.168.51.72,192.168.63.255
2025-08-03 11:52:38.667372,ARP,60,N/A,N/A
2025-08-03 11:52:38.667372,ARP,60,N/A,N/A
2025-08-03 11:52:38.775119,DATA,811,192.168.61.31,255.255.255.255
2025-08-03 11:52:38.775119,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,101,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.775119,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,DATA,594,192.168.48.10,192.168.63.255
2025-08-03 11:52:38.785816,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,186,192.168.49.183,224.0.0.251
2025-08-03 11:52:38.785816,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.785816,ARP,60,N/A,N/A
2025-08-03 11:52:38.785816,ARP,60,N/A,N/A
2025-08-03 11:52:38.785816,ARP,60,N/A,N/A
2025-08-03 11:52:38.785816,ARP,60,N/A,N/A
2025-08-03 11:52:38.785816,ARP,60,N/A,N/A
2025-08-03 11:52:38.810896,DNS,82,192.168.58.149,8.8.4.4
2025-08-03 11:52:38.811740,DNS,82,192.168.58.149,8.8.4.4
2025-08-03 11:52:38.833199,DNS,184,8.8.4.4,192.168.58.149
2025-08-03 11:52:38.837446,DNS,174,8.8.4.4,192.168.58.149
2025-08-03 11:52:38.839110,TCP,66,192.168.58.149,185.26.182.118
2025-08-03 11:52:38.893949,QUIC,1288,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.894198,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.895402,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.895402,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.895402,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.895402,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.896147,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.896147,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.896147,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.896147,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.896649,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.896649,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.897056,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.897583,QUIC,77,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.897714,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.899132,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.899788,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.899957,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.900070,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.900152,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.900742,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.902303,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.902605,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.903126,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.903265,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.904133,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.904936,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.906368,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.907243,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.908252,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.908566,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.910172,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.910471,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.910954,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.913547,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.913991,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.914836,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.915637,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.916893,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.917618,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.918825,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.919445,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.919901,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.920749,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.921040,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.921970,QUIC,74,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.923493,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.923786,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.924488,QUIC,74,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.926291,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.926291,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.927123,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.927378,QUIC,74,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.927435,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.928445,QUIC,74,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.928621,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.928779,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.929116,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.929522,QUIC,74,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.929730,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.930297,QUIC,74,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.935684,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.935684,QUIC,318,216.58.203.46,192.168.58.149
2025-08-03 11:52:38.945756,QUIC,79,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.980881,DATA,825,192.168.53.43,255.255.255.255
2025-08-03 11:52:38.980881,DATA,387,192.168.55.226,192.168.63.255
2025-08-03 11:52:38.980881,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,80,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,ARP,60,N/A,N/A
2025-08-03 11:52:38.980881,ARP,60,N/A,N/A
2025-08-03 11:52:38.980881,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,80,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,ARP,60,N/A,N/A
2025-08-03 11:52:38.980881,MDNS,80,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,80,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,80,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,80,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,80,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,80,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,80,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,80,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.980881,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.982818,QUIC,75,192.168.58.149,216.58.203.46
2025-08-03 11:52:38.986491,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:38.986491,MDNS,81,192.168.61.115,224.0.0.251
